state,county,name,ed_lt9,ed_9_12,ed_hs,ed_sc,ed_asc,ed_b,ed_gr,age_gte65,race_white,race_black,race_aian,race_asian,race_nhopi,race_other,eth_hisp,sex_male,sex_female,occ_n_lab,occ_mgt,occ_svc,occ_sales,occ_nat_res,occ_prod,hlth_unins,ses_pov,tp_veh_0,tp_veh_1,tp_veh_2,tp_veh_3,dg_bb_int
18,063,"Hendricks County, Indiana",1.4,3.5,26.6,20.6,8.4,25.6,13.9,13.9,84.4,7.5,0.2,3.1,0.0,1.4,4.3,50.3,49.7,29.4,44.3,13.1,22.0,6.2,14.4,5.6,5.2,2.7,22.4,46.5,28.4,92.3
18,065,"Henry County, Indiana",2.2,7.0,42.7,21.7,8.8,11.5,6.0,18.6,94.0,2.5,0.2,0.3,0.0,0.6,2.0,52.7,47.3,45.8,31.0,16.9,21.9,9.5,20.7,6.3,13.7,3.5,29.9,38.2,28.4,81.6
18,067,"Howard County, Indiana",2.9,6.2,37.6,22.9,9.6,13.9,7.0,19.0,85.9,8.2,0.3,1.3,0.0,0.7,3.6,48.3,51.7,39.7,30.7,19.5,19.2,7.0,23.6,6.7,11.6,5.6,33.6,37.2,23.7,84.4
18,069,"Huntington County, Indiana",2.1,5.1,42.2,19.5,10.2,13.9,7.1,17.1,95.5,0.8,0.3,0.7,0.2,0.8,2.6,50.0,50.0,36.1,30.3,16.0,19.3,9.6,24.7,6.2,10.5,3.0,31.4,41.9,23.8,82.3
18,071,"Jackson County, Indiana",3.9,6.9,41.6,22.1,7.9,12.2,5.3,16.1,88.5,1.3,0.3,1.8,0.1,4.9,7.7,50.3,49.7,38.0,27.8,13.6,19.5,9.2,30.0,9.7,13.4,6.2,27.7,37.7,28.4,79.4
18,073,"Jasper County, Indiana",1.8,6.7,44.9,20.7,8.4,12.1,5.3,17.7,91.3,1.1,0.0,0.3,0.0,2.5,6.3,50.1,49.9,39.8,28.2,16.3,20.1,16.1,19.2,5.5,8.1,2.8,26.3,40.3,30.7,85.4
18,075,"Jay County, Indiana",4.6,7.4,47.1,19.4,8.5,7.6,5.3,17.8,95.8,0.4,0.2,0.4,0.0,1.5,3.3,50.8,49.2,38.2,26.6,15.2,14.9,12.7,30.7,9.8,14.7,9.1,26.6,35.3,29.0,74.5
18,077,"Jefferson County, Indiana",3.9,6.5,40.8,19.6,10.7,11.9,6.5,17.9,93.6,2.0,0.2,0.7,0.0,0.9,3.0,47.9,52.1,43.6,32.1,16.3,17.6,8.7,25.3,7.6,13.8,4.9,30.2,35.7,29.2,78.9
18,079,"Jennings County, Indiana",2.5,8.5,42.5,23.2,7.8,10.6,4.8,16.3,95.7,0.8,0.1,0.3,0.0,1.1,2.8,50.6,49.4,36.0,29.9,16.8,16.6,14.6,22.3,10.8,12.5,3.5,21.3,35.5,39.6,83.8
18,081,"Johnson County, Indiana",2.3,4.9,31.0,20.4,8.6,21.2,11.7,14.5,89.4,2.7,0.1,3.9,0.0,0.8,3.8,49.3,50.7,32.2,43.0,13.9,21.4,8.8,13.0,5.8,7.6,2.6,26.1,44.6,26.8,90.2
18,083,"Knox County, Indiana",3.2,8.2,35.4,19.3,15.3,11.2,7.5,17.6,92.3,2.5,0.0,0.9,0.1,0.8,2.4,51.0,49.0,38.5,32.1,19.5,19.3,9.3,19.8,7.9,15.1,7.3,32.4,35.5,24.8,83.8
18,085,"Kosciusko County, Indiana",5.0,7.3,34.9,20.8,7.8,15.6,8.7,16.6,90.8,0.7,0.2,1.5,0.0,2.2,8.2,50.2,49.8,33.7,29.6,13.1,18.0,8.6,30.7,11.1,8.9,5.1,28.2,39.5,27.2,85.2
18,087,"LaGrange County, Indiana",32.7,7.8,28.7,14.6,5.9,6.3,4.1,13.7,95.7,0.2,0.0,0.1,0.0,1.1,4.3,50.8,49.2,36.7,20.5,11.7,14.6,13.2,40.1,44.9,5.3,27.7,18.9,30.2,23.2,64.5
18,089,"Lake County, Indiana",3.9,6.3,35.4,22.2,8.5,15.6,8.1,16.5,60.0,23.3,0.3,1.5,0.0,8.5,19.7,48.7,51.3,38.5,32.5,17.8,21.6,9.6,18.5,7.1,14.7,7.8,34.9,36.5,20.8,84.9
18,091,"LaPorte County, Indiana",2.7,7.9,39.8,21.3,8.6,13.2,6.5,17.8,80.9,10.7,0.2,0.6,0.0,2.3,7.0,51.9,48.1,42.6,28.7,18.9,21.4,9.7,21.2,7.1,14.3,5.8,31.5,37.7,25.1,84.9
18,093,"Lawrence County, Indiana",3.4,7.8,38.0,20.2,10.9,11.6,8.2,19.8,95.7,0.3,0.3,0.6,0.0,0.7,1.7,49.2,50.8,40.1,29.9,15.7,19.9,10.6,23.9,7.3,11.0,5.7,27.6,33.3,33.4,80.1
18,095,"Madison County, Indiana",2.6,7.7,39.9,21.5,9.3,12.6,6.4,18.1,86.3,7.9,0.2,0.6,0.0,1.4,4.4,50.4,49.6,41.3,29.5,19.7,21.4,10.2,19.2,8.2,15.1,6.3,33.2,37.7,22.8,83.3
18,097,"Marion County, Indiana",4.7,8.4,27.5,18.9,7.7,21.1,11.7,12.5,58.5,28.1,0.2,3.7,0.0,4.0,10.8,48.4,51.6,33.0,38.1,15.8,21.3,7.2,17.6,9.8,15.9,8.3,39.9,36.1,15.7,85.3
18,099,"Marshall County, Indiana",5.3,9.2,37.1,20.3,7.5,13.4,7.1,17.6,93.6,0.9,0.2,0.7,0.0,1.8,10.5,50.1,49.9,37.6,25.4,13.1,18.7,11.7,31.1,11.8,11.4,6.1,28.0,38.0,27.9,75.6
18,101,"Martin County, Indiana",3.3,9.3,43.1,16.6,13.2,9.5,4.9,19.6,96.9,0.4,0.6,0.1,0.0,0.5,1.2,51.1,48.9,40.1,30.5,12.9,14.2,14.4,28.0,7.6,12.4,3.2,22.6,40.7,33.4,77.8
18,103,"Miami County, Indiana",4.4,9.2,42.4,20.2,9.1,10.0,4.6,17.2,88.6,4.4,0.3,0.7,0.0,1.5,3.6,54.1,45.9,44.1,23.8,16.2,17.8,11.9,30.3,9.3,15.6,5.8,30.4,35.4,28.4,80.4
18,105,"Monroe County, Indiana",1.4,4.7,21.0,17.7,7.7,24.1,23.4,13.1,85.0,3.4,0.1,6.6,0.0,0.5,3.6,49.8,50.2,38.3,47.4,19.0,18.1,5.2,10.4,6.1,21.8,7.7,37.6,34.8,19.9,89.1
18,107,"Montgomery County, Indiana",1.9,7.6,41.9,20.7,7.7,13.0,7.2,17.6,93.5,1.0,0.0,0.5,0.1,1.2,5.0,50.9,49.1,36.1,26.3,16.7,18.2,10.6,28.2,7.4,12.2,5.2,29.9,35.8,29.1,87.6
18,109,"Morgan County, Indiana",2.1,9.4,39.9,20.5,8.9,12.7,6.4,16.7,95.9,0.3,0.0,0.7,0.0,0.6,1.7,49.9,50.1,37.5,30.9,15.6,18.1,14.0,21.4,5.9,8.9,3.2,23.8,37.9,35.0,86.5
18,111,"Newton County, Indiana",3.5,8.7,45.6,21.6,8.9,8.7,3.0,19.0,92.8,1.1,0.1,0.2,0.0,1.9,7.1,51.0,49.0,39.9,21.9,14.7,18.8,16.1,28.5,6.3,11.3,3.7,28.9,35.6,31.8,88.2
18,113,"Noble County, Indiana",9.4,7.8,39.4,19.2,7.9,11.4,5.0,15.8,93.2,0.3,0.1,0.6,0.1,1.0,10.6,50.5,49.5,35.9,26.2,13.2,15.9,9.3,35.4,10.7,7.3,8.6,24.6,36.9,30.0,81.6
18,115,"Ohio County, Indiana",3.3,7.3,42.6,22.8,8.2,11.4,4.3,21.8,96.1,0.2,0.1,0.7,0.0,0.1,1.0,49.5,50.5,40.2,27.7,21.3,19.4,10.7,20.8,7.5,10.0,5.8,23.2,31.2,39.8,79.7
18,117,"Orange County, Indiana",5.1,10.0,44.7,18.6,8.3,8.7,4.7,19.6,94.5,1.7,0.0,0.5,0.0,0.3,1.8,50.2,49.8,40.5,26.8,19.5,15.0,12.9,25.8,7.7,13.6,5.5,27.3,36.5,30.6,79.6
18,119,"Owen County, Indiana",3.9,10.2,44.0,19.8,8.1,9.7,4.3,19.7,96.2,0.0,0.2,0.4,0.0,0.1,1.3,51.0,49.0,39.6,26.1,17.8,14.9,17.4,23.7,11.2,14.2,3.1,24.4,41.1,31.5,78.8
18,121,"Parke County, Indiana",7.7,7.4,38.8,23.0,10.1,7.9,5.0,19.2,94.5,1.1,0.1,0.0,0.0,0.4,1.1,47.8,52.2,50.1,24.0,18.8,20.5,12.7,23.9,13.3,15.5,8.2,28.3,34.8,28.6,74.4
18,123,"Perry County, Indiana",2.3,6.9,45.8,19.8,9.7,10.4,5.2,18.5,94.1,2.9,0.1,0.7,0.0,0.4,1.5,53.9,46.1,44.4,25.3,16.6,15.0,11.5,31.6,5.0,10.6,5.5,23.9,36.4,34.1,79.5
18,125,"Pike County, Indiana",3.4,8.4,45.1,19.4,9.5,9.5,4.7,20.4,96.0,0.7,0.0,0.3,0.0,1.9,1.9,50.1,49.9,41.1,24.4,15.7,13.2,13.6,33.1,4.1,10.1,4.0,22.7,34.3,39.0,73.8
18,127,"Porter County, Indiana",1.9,4.0,34.4,20.7,8.7,18.6,11.7,16.5,88.1,4.1,0.1,1.4,0.0,1.5,10.5,49.7,50.3,38.0,39.4,15.4,18.8,11.3,15.0,4.9,10.1,3.9,30.9,40.6,24.6,88.2
18,129,"Posey County, Indiana",2.0,5.4,36.5,20.6,11.3,16.2,8.0,18.9,95.2,1.5,0.1,0.3,0.0,1.2,1.3,50.0,50.0,37.8,34.1,15.7,22.9,10.6,16.8,4.8,9.3,4.2,23.5,41.1,31.2,85.2
18,131,"Pulaski County, Indiana",2.7,10.1,45.5,21.5,7.1,8.8,4.3,19.3,93.6,0.1,0.1,0.5,0.2,2.0,3.3,50.6,49.4,38.4,25.9,15.8,18.0,10.7,29.6,8.3,11.5,5.7,24.8,40.0,29.5,83.6
18,133,"Putnam County, Indiana",3.7,7.2,41.1,21.6,8.7,11.3,6.4,16.5,92.6,2.6,0.1,2.6,0.0,0.3,2.1,52.4,47.6,44.5,31.1,15.6,18.8,10.7,23.7,5.6,9.8,3.6,30.0,34.7,31.7,83.9
18,135,"Randolph County, Indiana",2.7,8.2,41.7,23.1,8.1,9.9,6.3,19.8,93.6,0.3,0.1,0.4,0.0,1.9,3.8,49.8,50.2,38.8,30.1,18.7,15.5,12.0,23.7,7.5,12.2,5.4,28.6,36.8,29.2,78.9
18,137,"Ripley County, Indiana",2.9,6.9,41.0,19.5,10.4,10.8,8.4,17.7,96.7,0.3,0.0,0.9,0.0,0.5,1.8,49.7,50.3,33.7,28.8,16.1,17.4,13.1,24.5,8.6,10.2,5.3,21.2,37.0,36.5,80.6
18,139,"Rush County, Indiana",2.3,7.9,45.4,20.0,7.9,10.2,6.1,17.9,97.1,0.6,0.0,0.1,0.0,0.1,1.8,50.3,49.7,39.9,28.5,15.2,17.9,12.9,25.4,7.9,11.5,3.9,30.4,39.2,26.5,77.7
18,141,"St. Joseph County, Indiana",2.4,6.6,29.6,20.4,8.9,19.2,13.0,15.7,75.3,12.7,0.3,2.5,0.0,2.6,9.2,49.0,51.0,35.7,38.9,15.9,20.9,7.1,17.2,7.5,14.4,6.7,35.5,39.0,18.8,84.1
18,143,"Scott County, Indiana",6.1,12.9,41.6,18.5,7.6,9.1,4.2,16.8,95.5,0.2,0.8,0.2,0.0,0.9,2.5,50.0,50.0,42.6,25.0,13.9,20.3,9.8,31.0,5.6,16.6,5.9,34.8,30.8,28.5,79.2
18,145,"Shelby County, Indiana",3.0,7.9,44.0,18.3,8.1,13.1,5.6,16.9,93.7,1.1,0.0,0.4,0.0,2.1,4.7,49.7,50.3,34.8,32.3,18.8,18.0,10.0,21.0,5.7,9.3,4.7,26.3,40.4,28.6,82.9
18,147,"Spencer County, Indiana",2.0,6.6,41.2,18.4,12.5,12.5,6.7,19.8,96.0,0.7,0.0,0.4,0.0,0.7,3.0,50.8,49.2,37.6,33.4,13.0,16.4,12.1,25.1,3.9,7.4,3.2,24.3,32.0,40.4,76.4
18,149,"Starke County, Indiana",5.2,9.2,44.8,21.4,7.4,8.2,3.6,18.6,96.0,0.1,0.5,0.3,0.0,0.3,4.2,49.9,50.1,45.1,26.8,15.4,20.5,11.1,26.1,5.9,14.8,5.9,26.0,37.0,31.1,76.8
18,151,"Steuben County, Indiana",1.9,5.8,39.6,20.0,9.9,15.1,7.8,20.3,95.0,0.3,0.0,0.7,0.0,0.7,3.9,51.1,48.9,36.5,27.7,15.5,20.3,9.0,27.5,6.1,10.3,4.5,25.8,43.6,26.2,82.1
18,153,"Sullivan County, Indiana",3.8,8.8,42.5,19.2,13.2,8.1,4.5,17.5,91.8,3.5,0.1,0.1,0.0,0.5,1.8,53.5,46.5,46.8,27.6,19.1,19.4,13.0,20.9,10.4,14.0,5.6,25.6,37.0,31.9,75.5
18,155,"Switzerland County, Indiana",4.6,10.5,51.3,16.7,7.8,7.1,2.1,17.7,95.8,0.3,0.2,0.7,0.7,0.5,1.9,51.3,48.7,42.0,18.2,20.8,18.2,16.7,26.1,12.8,20.6,7.7,22.9,39.4,30.0,72.1
18,157,"Tippecanoe County, Indiana",2.5,5.0,26.9,17.4,7.7,22.4,18.2,11.5,79.3,5.8,0.1,7.9,0.0,2.8,8.7,51.3,48.7,36.5,42.6,16.8,17.4,6.3,16.9,6.1,18.4,8.2,35.8,37.5,18.5,87.2
18,159,"Tipton County, Indiana",2.1,7.3,40.7,15.5,9.5,16.8,7.9,20.9,96.6,0.3,0.2,0.7,0.0,0.5,3.0,49.5,50.5,37.0,32.3,16.4,16.4,10.8,24.2,9.2,10.6,1.1,28.2,44.3,26.5,84.8
18,161,"Union County, Indiana",2.0,9.8,39.2,20.1,9.1,13.7,6.2,19.4,96.4,0.3,0.0,1.8,0.0,0.1,2.3,49.3,50.7,35.8,33.6,15.2,19.2,9.1,22.9,8.7,5.1,3.8,21.1,38.5,36.7,79.1
18,163,"Vanderburgh County, Indiana",2.3,6.7,31.6,21.1,11.0,17.8,9.4,16.9,83.9,9.9,0.1,1.4,0.2,1.3,2.9,48.8,51.2,36.3,34.2,19.4,21.0,7.4,18.0,7.6,15.2,7.6,35.5,37.0,19.8,86.7
18,165,"Vermillion County, Indiana",1.8,6.7,41.2,22.9,10.8,11.3,5.2,19.9,96.6,0.4,0.1,0.2,0.0,0.4,1.4,50.0,50.0,41.7,28.7,18.3,16.4,11.8,24.9,4.7,15.2,4.6,28.6,39.5,27.3,85.3
18,167,"Vigo County, Indiana",2.3,8.1,33.6,21.8,9.2,14.5,10.5,16.2,86.0,7.2,0.2,2.1,0.1,1.0,2.8,51.0,49.0,40.0,33.8,20.9,20.7,5.9,18.7,7.2,19.8,7.8,36.6,34.1,21.5,85.2
18,169,"Wabash County, Indiana",2.5,7.6,42.5,18.6,8.9,12.1,7.8,20.3,94.9,1.1,0.7,0.5,0.0,1.3,2.7,49.2,50.8,40.7,25.8,19.0,19.0,11.0,25.2,7.7,12.4,4.9,30.0,38.2,27.0,82.9
18,171,"Warren County, Indiana",1.5,5.0,43.1,20.7,11.7,12.9,5.1,20.7,97.0,0.3,0.0,0.3,0.0,0.3,2.2,50.1,49.9,36.5,28.7,11.3,21.6,13.6,24.8,4.7,11.5,2.6,18.7,43.4,35.3,86.1
18,173,"Warrick County, Indiana",1.7,3.8,28.3,20.6,12.9,20.7,12.1,17.4,92.1,2.0,0.1,2.4,0.0,1.1,2.0,49.2,50.8,34.5,44.9,13.7,18.7,8.5,14.1,3.8,5.6,2.0,22.8,43.9,31.3,89.1
18,175,"Washington County, Indiana",4.7,8.6,42.4,21.1,10.3,9.4,3.4,17.2,97.0,0.1,0.0,0.2,0.0,0.3,1.4,49.5,50.5,39.4,26.0,13.8,17.0,12.9,30.3,9.5,12.2,6.7,24.5,34.3,34.5,75.3
18,177,"Wayne County, Indiana",4.0,7.9,36.7,22.4,9.6,12.0,7.4,18.8,88.9,4.7,0.3,1.2,0.0,1.1,3.2,48.9,51.1,40.5,31.2,17.3,20.0,9.1,22.3,10.6,16.4,7.6,35.4,35.7,21.4,81.1
18,179,"Wells County, Indiana",1.5,5.3,42.9,20.2,12.1,12.8,5.2,17.8,94.6,0.8,0.0,0.4,0.0,1.1,3.3,49.2,50.8,33.3,32.9,14.2,19.9,10.1,22.9,6.9,7.0,3.9,24.9,40.2,31.0,79.5
18,181,"White County, Indiana",3.2,7.7,39.8,22.3,9.4,11.6,6.0,19.7,90.1,0.5,0.3,0.3,0.1,6.5,8.8,50.2,49.8,38.6,28.0,15.9,17.4,10.5,28.2,8.1,8.6,2.6,28.5,41.8,27.1,86.3
18,183,"Whitley County, Indiana",2.6,5.2,36.6,20.1,12.4,16.9,6.2,17.9,95.3,0.4,0.2,0.4,0.0,0.4,2.3,49.9,50.1,34.2,31.5,13.4,19.9,12.0,23.2,6.9,9.1,3.4,27.1,39.2,30.3,86.1
19,001,"Adair County, Iowa",1.3,4.0,40.4,21.0,13.9,14.1,5.3,21.6,97.1,0.6,0.0,0.9,0.0,0.4,2.5,50.6,49.4,36.2,32.9,14.8,19.9,15.1,17.2,5.2,11.5,3.3,26.1,35.2,35.4,76.2
19,003,"Adams County, Iowa",3.0,2.5,36.0,20.8,15.4,18.1,4.2,22.5,95.9,0.1,0.5,0.0,0.0,0.9,1.5,49.6,50.4,40.7,38.9,17.8,15.4,6.2,21.8,6.0,11.7,4.0,22.4,34.4,39.2,82.9
19,005,"Allamakee County, Iowa",4.8,4.9,41.0,18.9,13.2,12.0,5.4,22.5,94.5,1.7,0.9,0.6,0.0,0.6,7.2,50.8,49.2,36.6,30.9,12.5,20.4,18.4,17.8,6.8,10.5,4.2,27.1,35.3,33.5,78.1
19,007,"Appanoose County, Iowa",4.1,5.0,35.5,23.5,12.9,13.8,5.0,22.5,96.0,0.2,0.7,0.3,0.0,0.1,2.3,49.4,50.6,47.4,29.6,12.8,21.7,12.3,23.6,8.6,19.4,6.6,29.9,34.8,28.7,77.7
19,009,"Audubon County, Iowa",2.6,5.6,36.1,23.6,10.6,15.9,5.5,24.4,96.2,0.5,0.1,0.0,0.0,1.1,2.0,50.1,49.9,35.7,34.5,14.8,18.3,15.5,17.0,4.5,11.3,5.4,24.5,38.1,31.9,80.3
19,011,"Benton County, Iowa",1.9,3.9,36.9,21.2,14.5,14.7,7.0,18.2,96.0,0.3,0.1,0.3,0.0,0.9,1.7,50.4,49.6,33.8,31.1,14.2,21.0,15.1,18.6,3.0,8.5,3.3,17.9,40.8,38.1,86.4
19,013,"Black Hawk County, Iowa",3.0,4.9,29.7,21.1,11.7,19.3,10.2,16.5,82.2,9.5,0.3,2.7,0.3,1.4,4.7,49.4,50.6,33.1,34.7,18.7,19.6,7.4,19.6,4.5,15.0,7.6,31.9,36.0,24.6,84.9
19,015,"Boone County, Iowa",1.3,4.5,32.2,21.2,15.0,19.0,6.6,18.2,95.6,1.2,0.4,0.3,0.1,0.6,2.8,51.0,49.0,33.5,35.0,16.1,19.9,10.8,18.2,3.6,6.6,5.8,24.1,35.2,34.9,83.9
19,017,"Bremer County, Iowa",1.0,2.5,30.4,17.2,15.3,22.2,11.5,19.2,94.8,0.9,0.4,1.0,0.1,0.4,1.8,50.1,49.9,32.3,39.6,15.0,18.7,9.4,17.3,2.5,7.4,2.3,25.2,42.2,30.3,87.8
19,019,"Buchanan County, Iowa",2.7,3.5,35.1,22.9,14.4,15.3,6.2,17.7,96.9,0.6,0.2,0.1,0.1,0.1,1.8,49.7,50.3,32.7,33.5,15.3,18.6,11.5,21.2,6.1,8.0,6.3,21.5,33.7,38.5,84.5
19,021,"Buena Vista County, Iowa",11.1,9.6,31.1,16.0,10.5,14.9,6.8,15.0,72.0,2.6,0.2,10.3,1.8,7.2,26.5,52.7,47.3,31.5,25.9,12.6,17.7,10.0,33.7,7.0,9.9,4.9,28.0,35.4,31.7,85.5
19,023,"Butler County, Iowa",1.5,4.3,36.6,22.7,15.7,14.9,4.2,22.3,96.4,0.5,0.2,0.8,0.0,0.3,1.6,49.7,50.3,37.3,32.5,14.0,19.7,13.3,20.5,4.1,11.1,3.7,22.0,40.2,34.1,81.3
19,025,"Calhoun County, Iowa",1.2,4.8,38.2,20.8,14.0,14.5,6.5,22.7,94.3,1.6,0.1,0.4,0.0,0.9,2.2,52.4,47.6,45.7,36.6,18.2,17.7,13.8,13.7,3.6,10.7,3.7,30.1,34.9,31.2,84.5
19,027,"Carroll County, Iowa",3.1,2.7,34.2,23.1,14.8,16.9,5.2,20.0,94.1,0.3,0.5,0.7,0.0,1.0,2.9,50.1,49.9,32.4,31.4,16.4,20.6,10.6,21.1,3.1,8.3,6.8,29.5,39.2,24.5,82.4
19,029,"Cass County, Iowa",2.8,7.9,33.8,24.7,9.8,15.1,5.9,22.5,96.7,0.7,0.1,0.3,0.0,0.8,3.1,50.3,49.7,37.8,32.5,16.1,22.1,11.3,18.1,4.8,13.9,6.3,31.0,37.7,25.0,80.9
19,031,"Cedar County, Iowa",1.8,2.6,38.7,21.8,13.2,15.8,5.9,19.3,96.8,0.6,0.2,0.7,0.0,0.1,2.3,49.5,50.5,33.2,31.7,17.6,20.0,15.0,15.7,2.8,7.6,3.3,23.0,40.0,33.7,82.8
19,033,"Cerro Gordo County, Iowa",2.0,4.5,33.4,20.4,15.8,16.2,7.7,21.4,92.3,2.0,0.3,1.2,0.2,0.6,5.2,49.4,50.6,33.8,30.6,18.5,20.8,8.7,21.4,4.0,9.6,5.2,34.1,39.3,21.4,84.1
19,035,"Cherokee County, Iowa",1.9,4.6,40.1,20.3,11.7,14.3,7.1,23.5,93.4,1.4,0.0,0.4,0.0,0.3,4.3,50.6,49.4,34.1,33.9,13.3,20.4,11.5,20.9,5.8,12.1,8.1,25.2,37.6,29.1,81.1
19,037,"Chickasaw County, Iowa",3.3,3.4,44.8,16.4,13.8,13.0,5.4,20.5,97.4,0.6,0.4,0.0,0.0,0.5,3.0,50.6,49.4,31.0,30.9,14.2,16.8,11.6,26.4,7.8,6.2,3.2,24.5,36.7,35.6,83.6
19,039,"Clarke County, Iowa",4.0,11.5,41.5,19.0,9.3,10.5,4.2,18.3,91.6,0.1,0.2,0.0,0.0,3.7,15.9,52.3,47.7,38.1,30.2,14.1,15.9,16.2,23.6,5.9,15.8,8.2,28.3,34.4,29.1,78.7
19,041,"Clay County, Iowa",0.8,3.8,33.8,23.6,14.2,17.1,6.7,20.8,95.0,0.2,0.2,0.6,0.0,0.9,4.1,49.2,50.8,34.5,35.6,13.7,22.2,11.4,17.1,5.2,12.2,5.5,31.3,38.2,25.0,85.0
19,043,"Clayton County, Iowa",3.4,5.7,43.6,19.0,11.0,13.1,4.3,23.4,96.6,0.3,0.1,0.3,0.0,0.4,2.1,50.5,49.5,35.5,27.3,17.7,17.5,16.0,21.6,6.7,12.2,7.3,26.7,37.1,28.9,79.4
19,045,"Clinton County, Iowa",1.9,6.1,37.6,21.5,11.6,15.4,5.9,19.5,92.2,2.8,0.3,0.7,0.0,0.2,3.3,49.4,50.6,39.3,31.3,14.6,21.7,11.1,21.3,5.1,12.7,6.4,30.0,36.9,26.7,82.5
19,047,"Crawford County, Iowa",8.8,9.9,36.6,19.7,8.1,12.7,4.1,16.8,79.0,3.6,0.2,2.3,0.0,8.8,29.2,49.6,50.4,36.3,22.2,17.7,17.9,13.2,29.1,10.1,18.1,8.3,22.7,36.5,32.5,82.5
19,049,"Dallas County, Iowa",1.8,2.3,18.5,17.2,9.7,34.2,16.2,11.8,86.7,2.0,0.1,4.5,0.0,1.5,6.3,49.6,50.4,24.1,53.4,11.4,19.6,6.7,8.9,4.4,5.7,3.4,26.4,45.7,24.4,90.3
19,051,"Davis County, Iowa",17.2,3.3,28.9,17.4,14.0,14.1,5.1,17.2,96.0,0.0,0.7,0.6,0.0,1.4,1.6,50.5,49.5,35.6,36.6,12.7,18.2,14.6,17.8,29.4,9.6,15.7,21.9,31.2,31.3,66.7
19,053,"Decatur County, Iowa",4.0,6.1,37.7,17.7,8.1,14.5,12.0,20.1,93.7,1.6,0.1,0.7,0.2,0.6,3.3,50.7,49.3,40.3,35.8,16.9,18.9,14.0,14.4,7.7,15.3,7.5,25.3,39.1,28.0,80.0
19,055,"Delaware County, Iowa",2.0,5.8,43.2,17.4,12.9,13.6,5.2,19.5,96.6,0.1,0.1,0.3,0.0,0.6,1.6,50.9,49.1,29.1,32.8,14.8,18.2,12.0,22.3,3.0,8.6,3.4,21.7,35.6,39.3,83.4
19,057,"Des Moines County, Iowa",1.6,5.4,32.2,24.9,13.9,14.6,7.3,20.6,88.9,6.0,0.1,1.1,0.0,0.5,3.5,48.8,51.2,37.6,30.3,17.2,22.3,8.2,22.0,4.0,14.0,8.3,33.6,35.7,22.5,81.4
19,059,"Dickinson County, Iowa",1.6,2.9,27.0,22.9,14.1,24.2,7.3,25.9,95.4,0.1,0.1,0.9,0.0,0.4,2.4,50.1,49.9,34.6,33.8,16.2,23.3,10.3,16.4,5.0,7.2,4.0,31.3,40.3,24.4,86.4
19,061,"Dubuque County, Iowa",2.1,4.2,32.4,18.7,10.5,21.0,11.1,17.8,91.2,3.0,0.2,1.3,0.6,0.8,2.7,49.2,50.8,32.4,37.4,15.9,21.4,7.6,17.7,3.4,9.3,5.8,31.5,40.3,22.4,87.4
19,063,"Emmet County, Iowa",3.7,6.6,34.7,22.1,16.6,11.9,4.4,22.3,90.1,2.5,0.2,0.0,0.0,2.9,9.9,49.8,50.2,37.0,27.8,15.7,18.5,10.8,27.0,4.5,12.6,2.9,28.3,39.7,29.1,81.0
19,065,"Fayette County, Iowa",2.8,4.6,42.5,21.1,11.8,12.4,4.8,21.0,94.0,1.5,0.2,0.7,0.0,0.2,2.8,50.2,49.8,38.6,28.6,17.1,19.7,13.1,21.5,5.0,12.2,5.2,30.6,33.4,30.8,80.5
19,067,"Floyd County, Iowa",3.6,3.5,38.9,19.4,14.2,14.8,5.5,21.9,92.1,1.5,0.1,1.5,0.4,0.3,4.0,49.9,50.1,36.1,36.5,14.4,15.5,11.2,22.4,6.1,11.8,6.1,29.5,36.4,27.9,81.7
19,069,"Franklin County, Iowa",4.1,5.1,35.7,24.0,13.1,14.9,3.2,21.1,93.7,0.6,0.0,0.0,0.0,0.6,13.4,50.7,49.3,39.5,27.7,14.9,22.4,13.9,21.1,11.5,12.6,2.8,29.0,42.0,26.1,79.1
19,071,"Fremont County, Iowa",1.4,3.9,36.6,25.3,14.8,14.8,3.2,22.0,94.7,0.5,0.3,0.0,0.0,1.2,3.0,50.6,49.4,40.1,34.4,20.9,15.0,10.6,19.1,3.7,8.0,2.9,25.2,34.4,37.5,80.6
19,073,"Greene County, Iowa",1.6,5.2,37.1,22.3,13.3,15.6,5.0,22.6,94.9,0.3,0.1,0.5,0.0,0.9,3.1,49.5,50.5,36.6,34.7,15.4,16.7,10.7,22.6,3.2,11.2,3.8,34.7,34.0,27.5,85.9
19,075,"Grundy County, Iowa",1.1,3.5,33.1,20.4,15.9,19.6,6.3,20.5,97.0,0.7,0.1,0.3,0.0,0.7,1.5,49.6,50.4,34.8,37.3,13.6,19.2,12.7,17.3,2.9,5.1,3.0,23.6,40.8,32.5,85.1
19,077,"Guthrie County, Iowa",1.5,4.1,35.4,23.5,14.9,14.6,5.9,22.4,95.1,0.3,0.1,0.2,0.0,0.9,2.8,50.1,49.9,35.5,34.6,13.1,23.4,15.2,13.7,3.8,9.8,3.2,19.2,41.0,36.6,83.0
19,079,"Hamilton County, Iowa",3.1,3.4,33.0,19.9,16.4,18.2,6.0,20.7,92.5,1.5,0.1,2.7,0.4,0.4,6.5,50.3,49.7,37.2,32.3,13.4,22.7,12.8,18.8,3.7,7.8,4.9,22.9,42.9,29.3,81.6
